11.4228,6.0020,0,0
11.5731,6.0183,0,0
11.7234,6.0344,0,0
11.8737,6.0504,0,0
12.0240,6.0662,0,0
12.1743,6.0818,0,0
12.3246,6.0973,0,0
12.4749,6.1126,0,0
12.6253,6.1278,0,0
12.7756,6.1428,0,0
12.9259,6.1578,0,0
13.0762,6.1725,0,0
13.2265,6.1871,0,0
13.3768,6.2016,0,0
13.5271,6.2160,0,0
13.6774,6.2303,0,0
13.8277,6.2444,0,0
13.9780,6.2584,0,0
14.1283,6.2723,0,0
14.2786,6.2860,0,0
14.4289,6.2997,0,0
14.5792,6.3132,0,0
14.7295,6.3267,0,0
14.8798,6.3400,0,0
15.0301,6.3532,0,0
15.1804,6.3663,0,0
15.3307,6.3793,0,0
15.4810,6.3922,0,0
15.6313,6.4050,0,0
15.7816,6.4177,0,0
15.9319,6.4304,0,0
16.0822,6.4429,0,0
16.2325,6.4553,0,0
16.3828,6.4676,0,0
16.5331,6.4799,0,0
16.6834,6.4921,0,0
16.8337,6.5041,0,0
16.9840,6.5161,0,0
17.1343,6.5280,0,0
17.2846,6.5398,0,0
17.4349,6.5516,0,0
17.5852,6.5632,0,0
17.7355,6.5748,0,0
17.8858,6.5863,0,0
18.0361,6.5978,0,0
18.1864,6.6091,0,0
18.3367,6.6204,0,0
18.4870,6.6316,0,0
18.6373,6.6427,0,0
18.7876,6.6538,0,0
18.9379,6.6648,0,0
19.0882,6.6757,0,0
19.2385,6.6866,0,0
19.3888,6.6974,0,0
19.5391,6.7081,0,0
19.6894,6.7187,0,0
19.8397,6.7293,0,0
19.9900,6.7399,0,0
20.1403,6.7503,0,0
20.2906,6.7607,0,0
20.4409,6.7711,0,0
20.5912,6.7814,0,0
20.7415,6.7916,0,0
20.8918,6.8018,0,0
21.0421,6.8119,0,0
21.1924,6.8219,0,0
21.3427,6.8319,0,0
21.4930,6.8419,0,0
21.6433,6.8517,0,0
21.7936,6.8616,0,0
21.9439,6.8713,0,0
22.0942,6.8811,0,0
22.2445,6.8907,0,0
22.3948,6.9004,0,0
22.5451,6.9099,0,0
22.6954,6.9194,0,0
22.8457,6.9289,0,0
22.9960,6.9383,0,0
23.1463,6.9477,0,0
23.2966,6.9570,0,0
23.4469,6.9663,0,0
23.5972,6.9755,0,0
23.7475,6.9847,0,0
23.8978,6.9938,0,0
24.0481,7.0029,0,0
24.1984,7.0120,0,0
24.3487,7.0210,0,0
24.4990,7.0299,0,0
24.6493,7.0389,0,0
24.7996,7.0477,0,0
24.9499,7.0566,0,0
25.1002,7.0653,0,0
25.2505,7.0741,0,0
25.4008,7.0828,0,0
25.5511,7.0914,0,0
25.7014,7.1001,0,0
25.8517,7.1087,0,0
26.0020,7.1172,0,0
26.1523,7.1257,0,0
26.3026,7.1342,0,0
26.4529,7.1426,0,0
26.6032,7.1510,0,0
26.7535,7.1593,0,0
26.9038,7.1676,0,0
27.0541,7.1759,0,0
27.2044,7.1842,0,0
27.3547,7.1924,0,0
27.5050,7.2005,0,0
27.6553,7.2087,0,0
27.8056,7.2168,0,0
27.9559,7.2248,0,0
28.1062,7.2329,0,0
28.2565,7.2409,0,0
28.4068,7.2488,0,0
28.5571,7.2568,0,0
28.7074,7.2647,0,0
28.8577,7.2725,0,0
29.0080,7.2803,0,0
29.1583,7.2881,0,0
29.3086,7.2959,0,0
29.4589,7.3036,0,0
29.6092,7.3114,0,0
29.7595,7.3190,0,0
29.9098,7.3267,0,0
30.0601,7.3343,0,0
30.2104,7.3419,0,0
30.3607,7.3494,0,0
30.5110,7.3569,0,0
30.6613,7.3644,0,0
30.8116,7.3719,0,0
30.9619,7.3793,0,0
31.1122,7.3867,0,0
31.2625,7.3941,0,0
31.4128,7.4015,0,0
31.5631,7.4088,0,0
31.7134,7.4161,0,0
31.8637,7.4234,0,0
32.0140,7.4306,0,0
32.1643,7.4378,0,0
32.3146,7.4450,0,0
32.4649,7.4522,0,0
32.6152,7.4593,0,0
32.7655,7.4664,0,0
32.9158,7.4735,0,0
33.0661,7.4805,0,0
33.2164,7.4876,0,0
33.3667,7.4946,0,0
33.5170,7.5016,0,0
33.6673,7.5085,0,0
33.8176,7.5154,0,0
33.9679,7.5224,0,0
34.1182,7.5292,0,0
34.2685,7.5361,0,0
34.4188,7.5429,0,0
34.5691,7.5497,0,0
34.7194,7.5565,0,0
34.8697,7.5633,0,0
35.0200,7.5700,0,0
35.1703,7.5768,0,0
35.3206,7.5835,0,0
35.4709,7.5901,0,0
35.6212,7.5968,0,0
35.7715,7.6034,0,0
35.9218,7.6100,0,0
36.0721,7.6166,0,0
36.2224,7.6232,0,0
36.3727,7.6297,0,0
36.5230,7.6362,0,0
36.6733,7.6427,0,0
36.8236,7.6492,0,0
36.9739,7.6557,0,0
37.1242,7.6621,0,0
37.2745,7.6685,0,0
37.4248,7.6749,0,0
37.5752,7.6813,0,0
37.7255,7.6877,0,0
37.8758,7.6940,0,0
38.0261,7.7003,0,0
38.1764,7.7066,0,0
38.3267,7.7129,0,0
38.4770,7.7191,0,0
38.6273,7.7254,0,0
38.7776,7.7316,0,0
38.9279,7.7378,0,0
39.0782,7.7440,0,0
39.2285,7.7501,0,0
39.3788,7.7563,0,0
39.5291,7.7624,0,0
39.6794,7.7685,0,0
39.8297,7.7746,0,0
39.9800,7.7807,0,0
40.1303,7.7867,0,0
40.2806,7.7927,0,0
40.4309,7.7988,0,0
40.5812,7.8048,0,0
40.7315,7.8107,0,0
40.8818,7.8167,0,0
41.0321,7.8226,0,0
41.1824,7.8286,0,0
41.3327,7.8345,0,0
41.4830,7.8404,0,0
41.6333,7.8463,0,0
41.7836,7.8521,0,0
41.9339,7.8580,0,0
42.0842,7.8638,0,0
42.2345,7.8696,0,0
42.3848,7.8754,0,0
42.5351,7.8812,0,0
42.6854,7.8869,0,0
42.8357,7.8927,0,0
42.9860,7.8984,0,0
43.1363,7.9041,0,0
43.2866,7.9098,0,0
43.4369,7.9155,0,0
43.5872,7.9212,0,0
43.7375,7.9268,0,0
43.8878,7.9324,0,0
44.0381,7.9381,0,0
44.1884,7.9437,0,0
44.3387,7.9493,0,0
44.4890,7.9548,0,0
44.6393,7.9604,0,0
44.7896,7.9659,0,0
44.9399,7.9715,0,0
45.0902,7.9770,0,0
45.2405,7.9825,0,0
45.3908,7.9880,0,0
45.5411,7.9935,0,0
45.6914,7.9989,0,0
45.8417,8.0044,0,0
45.9920,8.0098,0,0
46.1423,8.0152,0,0
46.2926,8.0206,0,0
46.4429,8.0260,0,0
46.5932,8.0314,0,0
46.7435,8.0367,0,0
46.8938,8.0421,0,0
47.0441,8.0474,0,0
47.1944,8.0527,0,0
47.3447,8.0580,0,0
47.4950,8.0633,0,0
47.6453,8.0686,0,0
47.7956,8.0739,0,0
47.9459,8.0791,0,0
48.0962,8.0844,0,0
48.2465,8.0896,0,0
48.3968,8.0948,0,0
48.5471,8.1000,0,0
48.6974,8.1052,0,0
48.8477,8.1104,0,0
48.9980,8.1155,0,0
49.1483,8.1207,0,0
49.2986,8.1258,0,0
49.4489,8.1310,0,0
49.5992,8.1361,0,0
49.7495,8.1412,0,0
49.8998,8.1463,0,0
50.0501,8.1513,0,0
50.2004,8.1564,0,0
50.3507,8.1615,0,0
50.5010,8.1665,0,0
50.6513,8.1715,0,0
50.8016,8.1765,0,0
50.9519,8.1815,0,0
51.1022,8.1865,0,0
51.2525,8.1915,0,0
51.4028,8.1965,0,0
51.5531,8.2015,0,0
51.7034,8.2064,0,0
51.8537,8.2113,0,0
52.0040,8.2163,0,0
52.1543,8.2212,0,0
52.3046,8.2261,0,0
52.4549,8.2310,0,0
52.6052,8.2359,0,0
52.7555,8.2407,0,0
52.9058,8.2456,0,0
53.0561,8.2504,0,0
53.2064,8.2553,0,0
53.3567,8.2601,0,0
53.5070,8.2649,0,0
53.6573,8.2697,0,0
53.8076,8.2745,0,0
53.9579,8.2793,0,0
54.1082,8.2841,0,0
54.2585,8.2888,0,0
54.4088,8.2936,0,0
54.5591,8.2983,0,0
54.7094,8.3030,0,0
54.8597,8.3078,0,0
55.0100,8.3125,0,0
55.1603,8.3172,0,0
55.3106,8.3219,0,0
55.4609,8.3265,0,0
55.6112,8.3312,0,0
55.7615,8.3359,0,0
55.9118,8.3405,0,0
56.0621,8.3452,0,0
56.2124,8.3498,0,0
56.3627,8.3544,0,0
56.5130,8.3590,0,0
56.6633,8.3636,0,0
56.8136,8.3682,0,0
56.9639,8.3728,0,0
57.1142,8.3774,0,0
57.2645,8.3819,0,0
57.4148,8.3865,0,0
57.5651,8.3910,0,0
57.7154,8.3956,0,0
57.8657,8.4001,0,0
58.0160,8.4046,0,0
58.1663,8.4091,0,0
58.3166,8.4136,0,0
58.4669,8.4181,0,0
58.6172,8.4226,0,0
58.7675,8.4270,0,0
58.9178,8.4315,0,0
59.0681,8.4360,0,0
59.2184,8.4404,0,0
59.3687,8.4448,0,0
59.5190,8.4493,0,0
59.6693,8.4537,0,0
59.8196,8.4581,0,0
59.9699,8.4625,0,0
60.1202,8.4669,0,0
60.2705,8.4713,0,0
60.4208,8.4756,0,0
60.5711,8.4800,0,0
60.7214,8.4843,0,0
60.8717,8.4887,0,0
61.0220,8.4930,0,0
61.1723,8.4974,0,0
61.3226,8.5017,0,0
61.4729,8.5060,0,0
61.6232,8.5103,0,0
61.7735,8.5146,0,0
61.9238,8.5189,0,0
62.0741,8.5232,0,0
62.2244,8.5274,0,0
62.3747,8.5317,0,0
62.5251,8.5360,0,0
62.6754,8.5402,0,0
62.8257,8.5444,0,0
62.9760,8.5487,0,0
63.1263,8.5529,0,0
63.2766,8.5571,0,0
63.4269,8.5613,0,0
63.5772,8.5655,0,0
63.7275,8.5697,0,0
63.8778,8.5739,0,0
64.0281,8.5781,0,0
64.1784,8.5822,0,0
64.3287,8.5864,0,0
64.4790,8.5905,0,0
64.6293,8.5947,0,0
64.7796,8.5988,0,0
64.9299,8.6030,0,0
65.0802,8.6071,0,0
65.2305,8.6112,0,0
65.3808,8.6153,0,0
65.5311,8.6194,0,0
65.6814,8.6235,0,0
65.8317,8.6276,0,0
65.9820,8.6317,0,0
66.1323,8.6357,0,0
66.2826,8.6398,0,0
66.4329,8.6438,0,0
66.5832,8.6479,0,0
66.7335,8.6519,0,0
66.8838,8.6560,0,0
67.0341,8.6600,0,0
67.1844,8.6640,0,0
67.3347,8.6680,0,0
67.4850,8.6720,0,0
67.6353,8.6760,0,0
67.7856,8.6800,0,0
67.9359,8.6840,0,0
68.0862,8.6880,0,0
68.2365,8.6919,0,0
68.3868,8.6959,0,0
68.5371,8.6999,0,0
68.6874,8.7038,0,0
68.8377,8.7078,0,0
68.9880,8.7117,0,0
69.1383,8.7156,0,0
69.2886,8.7195,0,0
69.4389,8.7235,0,0
69.5892,8.7274,0,0
69.7395,8.7313,0,0
69.8898,8.7352,0,0
70.0401,8.7390,0,0
70.1904,8.7429,0,0
70.3407,8.7468,0,0
70.4910,8.7507,0,0
70.6413,8.7545,0,0
70.7916,8.7584,0,0
70.9419,8.7622,0,0
71.0922,8.7661,0,0
71.2425,8.7699,0,0
71.3928,8.7738,0,0
71.5431,8.7776,0,0
71.6934,8.7814,0,0
71.8437,8.7852,0,0
71.9940,8.7890,0,0
72.1443,8.7928,0,0
72.2946,8.7966,0,0
72.4449,8.8004,0,0
72.5952,8.8042,0,0
72.7455,8.8079,0,0
72.8958,8.8117,0,0
73.0461,8.8155,0,0
73.1964,8.8192,0,0
73.3467,8.8230,0,0
73.4970,8.8267,0,0
73.6473,8.8304,0,0
73.7976,8.8342,0,0
73.9479,8.8379,0,0
74.0982,8.8416,0,0
74.2485,8.8453,0,0
74.3988,8.8490,0,0
74.5491,8.8527,0,0
74.6994,8.8564,0,0
74.8497,8.8601,0,0
75.0000,8.8638,0,0
75.1503,8.8675,0,0
75.3006,8.8712,0,0
75.4509,8.8748,0,0
75.6012,8.8785,0,0
75.7515,8.8821,0,0
75.9018,8.8858,0,0
76.0521,8.8894,0,0
76.2024,8.8931,0,0
76.3527,8.8967,0,0
76.5030,8.9003,0,0
76.6533,8.9039,0,0
76.8036,8.9076,0,0
76.9539,8.9112,0,0
77.1042,8.9148,0,0
77.2545,8.9184,0,0
77.4048,8.9220,0,0
77.5551,8.9255,0,0
77.7054,8.9291,0,0
77.8557,8.9327,0,0
78.0060,8.9363,0,0
78.1563,8.9398,0,0
78.3066,8.9434,0,0
78.4569,8.9469,0,0
78.6072,8.9505,0,0
78.7575,8.9540,0,0
78.9078,8.9576,0,0
79.0581,8.9611,0,0
79.2084,8.9646,0,0
79.3587,8.9682,0,0
79.5090,8.9717,0,0
79.6593,8.9752,0,0
79.8096,8.9787,0,0
79.9599,8.9822,0,0
80.1102,8.9857,0,0
80.2605,8.9892,0,0
80.4108,8.9927,0,0
80.5611,8.9961,0,0
80.7114,8.9996,0,0
80.8617,9.0031,0,0
81.0120,9.0065,0,0
81.1623,9.0100,0,0
81.3126,9.0135,0,0
81.4629,9.0169,0,0
81.6132,9.0203,0,0
81.7635,9.0238,0,0
81.9138,9.0272,0,0
82.0641,9.0307,0,0
82.2144,9.0341,0,0
82.3647,9.0375,0,0
82.5150,9.0409,0,0
82.6653,9.0443,0,0
82.8156,9.0477,0,0
82.9659,9.0511,0,0
83.1162,9.0545,0,0
83.2665,9.0579,0,0
83.4168,9.0613,0,0
83.5671,9.0647,0,0
83.7174,9.0680,0,0
83.8677,9.0714,0,0
84.0180,9.0748,0,0
84.1683,9.0781,0,0
84.3186,9.0815,0,0
84.4689,9.0849,0,0
84.6192,9.0882,0,0
84.7695,9.0915,0,0
84.9198,9.0949,0,0
85.0701,9.0982,0,0
85.2204,9.1015,0,0
85.3707,9.1049,0,0
85.5210,9.1082,0,0
85.6713,9.1115,0,0
85.8216,9.1148,0,0
85.9719,9.1181,0,0
86.1222,9.1214,0,0
86.2725,9.1247,0,0
86.4228,9.1280,0,0
86.5731,9.1313,0,0
86.7234,9.1346,0,0
86.8737,9.1378,0,0
87.0240,9.1411,0,0
87.1743,9.1444,0,0
87.3246,9.1476,0,0
87.4749,9.1509,0,0
87.6253,9.1542,0,0
87.7756,9.1574,0,0
87.9259,9.1607,0,0
88.0762,9.1639,0,0
88.2265,9.1671,0,0
88.3768,9.1704,0,0
88.5271,9.1736,0,0
88.6774,9.1768,0,0
88.8277,9.1800,0,0
88.9780,9.1833,0,0
89.1283,9.1865,0,0
89.2786,9.1897,0,0
89.4289,9.1929,0,0
89.5792,9.1961,0,0
89.7295,9.1993,0,0
89.8798,9.2025,0,0
90.0301,9.2057,0,0
90.1804,9.2088,0,0
90.3307,9.2120,0,0
90.4810,9.2152,0,0
90.6313,9.2184,0,0
90.7816,9.2215,0,0
90.9319,9.2247,0,0
91.0822,9.2278,0,0
91.2325,9.2310,0,0
91.3828,9.2341,0,0
91.5331,9.2373,0,0
91.6834,9.2404,0,0
91.8337,9.2436,0,0
91.9840,9.2467,0,0
92.1343,9.2498,0,0
92.2846,9.2529,0,0
92.4349,9.2561,0,0
92.5852,9.2592,0,0
92.7355,9.2623,0,0
92.8858,9.2654,0,0
93.0361,9.2685,0,0
93.1864,9.2716,0,0
93.3367,9.2747,0,0
93.4870,9.2778,0,0
93.6373,9.2809,0,0
93.7876,9.2840,0,0
93.9379,9.2870,0,0
94.0882,9.2901,0,0
94.2385,9.2932,0,0
94.3888,9.2963,0,0
94.5391,9.2993,0,0
94.6894,9.3024,0,0
94.8397,9.3054,0,0
94.9900,9.3085,0,0
95.1403,9.3115,0,0
95.2906,9.3146,0,0
95.4409,9.3176,0,0
95.5912,9.3207,0,0
95.7415,9.3237,0,0
95.8918,9.3267,0,0
96.0421,9.3298,0,0
96.1924,9.3328,0,0
96.3427,9.3358,0,0
96.4930,9.3388,0,0
96.6433,9.3418,0,0
96.7936,9.3448,0,0
96.9439,9.3478,0,0
97.0942,9.3508,0,0
97.2445,9.3538,0,0
97.3948,9.3568,0,0
97.5451,9.3598,0,0
97.6954,9.3628,0,0
97.8457,9.3658,0,0
97.9960,9.3688,0,0
98.1463,9.3718,0,0
98.2966,9.3747,0,0
98.4469,9.3777,0,0
98.5972,9.3807,0,0
98.7475,9.3836,0,0
98.8978,9.3866,0,0
99.0481,9.3895,0,0
99.1984,9.3925,0,0
99.3487,9.3954,0,0
99.4990,9.3984,0,0
99.6493,9.4013,0,0
99.7996,9.4042,0,0
99.9499,9.4072,0,0
100.1002,9.4101,0,0
100.2505,9.4130,0,0
100.4008,9.4160,0,0
100.5511,9.4189,0,0
100.7014,9.4218,0,0
100.8517,9.4247,0,0
101.0020,9.4276,0,0
101.1523,9.4305,0,0
101.3026,9.4334,0,0
101.4529,9.4363,0,0
101.6032,9.4392,0,0
101.7535,9.4421,0,0
101.9038,9.4450,0,0
102.0541,9.4479,0,0
102.2044,9.4507,0,0
102.3547,9.4536,0,0
102.5050,9.4565,0,0
102.6553,9.4594,0,0
102.8056,9.4622,0,0
102.9559,9.4651,0,0
103.1062,9.4680,0,0
103.2565,9.4708,0,0
103.4068,9.4737,0,0
103.5571,9.4765,0,0
103.7074,9.4794,0,0
103.8577,9.4822,0,0
104.0080,9.4851,0,0
104.1583,9.4879,0,0
104.3086,9.4907,0,0
104.4589,9.4936,0,0
104.6092,9.4964,0,0
104.7595,9.4992,0,0
104.9098,9.5020,0,0
105.0601,9.5049,0,0
105.2104,9.5077,0,0
105.3607,9.5105,0,0
105.5110,9.5133,0,0
105.6613,9.5161,0,0
105.8116,9.5189,0,0
105.9619,9.5217,0,0
106.1122,9.5245,0,0
106.2625,9.5273,0,0
106.4128,9.5301,0,0
106.5631,9.5329,0,0
106.7134,9.5357,0,0
106.8637,9.5384,0,0
107.0140,9.5412,0,0
107.1643,9.5440,0,0
107.3146,9.5468,0,0
107.4649,9.5495,0,0
107.6152,9.5523,0,0
107.7655,9.5551,0,0
107.9158,9.5578,0,0
108.0661,9.5606,0,0
108.2164,9.5633,0,0
108.3667,9.5661,0,0
108.5170,9.5688,0,0
108.6673,9.5716,0,0
108.8176,9.5743,0,0
108.9679,9.5770,0,0
109.1182,9.5798,0,0
109.2685,9.5825,0,0
109.4188,9.5852,0,0
109.5691,9.5880,0,0
109.7194,9.5907,0,0
109.8697,9.5934,0,0
110.0200,9.5961,0,0
110.1703,9.5988,0,0
110.3206,9.6016,0,0
110.4709,9.6043,0,0
110.6212,9.6070,0,0
110.7715,9.6097,0,0
110.9218,9.6124,0,0
111.0721,9.6151,0,0
111.2224,9.6178,0,0
111.3727,9.6205,0,0
111.5230,9.6231,0,0
111.6733,9.6258,0,0
111.8236,9.6285,0,0
111.9739,9.6312,0,0
112.1242,9.6339,0,0
112.2745,9.6365,0,0
112.4248,9.6392,0,0
112.5752,9.6419,0,0
112.7255,9.6445,0,0
112.8758,9.6472,0,0
113.0261,9.6499,0,0
113.1764,9.6525,0,0
113.3267,9.6552,0,0
113.4770,9.6578,0,0
113.6273,9.6605,0,0
113.7776,9.6631,0,0
113.9279,9.6658,0,0
114.0782,9.6684,0,0
114.2285,9.6711,0,0
114.3788,9.6737,0,0
114.5291,9.6763,0,0
114.6794,9.6789,0,0
114.8297,9.6816,0,0
114.9800,9.6842,0,0
115.1303,9.6868,0,0
115.2806,9.6894,0,0
115.4309,9.6921,0,0
115.5812,9.6947,0,0
115.7315,9.6973,0,0
115.8818,9.6999,0,0
116.0321,9.7025,0,0
116.1824,9.7051,0,0
116.3327,9.7077,0,0
116.4830,9.7103,0,0
116.6333,9.7129,0,0
116.7836,9.7155,0,0
116.9339,9.7181,0,0
117.0842,9.7207,0,0
117.2345,9.7232,0,0
117.3848,9.7258,0,0
117.5351,9.7284,0,0
117.6854,9.7310,0,0
117.8357,9.7335,0,0
117.9860,9.7361,0,0
118.1363,9.7387,0,0
118.2866,9.7412,0,0
118.4369,9.7438,0,0
118.5872,9.7464,0,0
118.7375,9.7489,0,0
118.8878,9.7515,0,0
119.0381,9.7540,0,0
119.1884,9.7566,0,0
119.3387,9.7591,0,0
119.4890,9.7617,0,0
119.6393,9.7642,0,0
119.7896,9.7668,0,0
119.9399,9.7693,0,0
120.0902,9.7718,0,0
120.2405,9.7744,0,0
120.3908,9.7769,0,0
120.5411,9.7794,0,0
120.6914,9.7820,0,0
120.8417,9.7845,0,0
120.9920,9.7870,0,0
121.1423,9.7895,0,0
121.2926,9.7920,0,0
121.4429,9.7945,0,0
121.5932,9.7970,0,0
121.7435,9.7996,0,0
121.8938,9.8021,0,0
122.0441,9.8046,0,0
122.1944,9.8071,0,0
122.3447,9.8096,0,0
122.4950,9.8121,0,0
122.6453,9.8146,0,0
122.7956,9.8170,0,0
122.9459,9.8195,0,0
123.0962,9.8220,0,0
123.2465,9.8245,0,0
123.3968,9.8270,0,0
123.5471,9.8295,0,0
123.6974,9.8319,0,0
123.8477,9.8344,0,0
123.9980,9.8369,0,0
124.1483,9.8393,0,0
124.2986,9.8418,0,0
124.4489,9.8443,0,0
124.5992,9.8467,0,0
124.7495,9.8492,0,0
124.8998,9.8517,0,0
125.0501,9.8541,0,0
125.2004,9.8566,0,0
125.3507,9.8590,0,0
125.5010,9.8615,0,0
125.6513,9.8639,0,0
125.8016,9.8664,0,0
125.9519,9.8688,0,0
126.1022,9.8712,0,0
126.2525,9.8737,0,0
126.4028,9.8761,0,0
126.5531,9.8785,0,0
126.7034,9.8810,0,0
126.8537,9.8834,0,0
127.0040,9.8858,0,0
127.1543,9.8882,0,0
127.3046,9.8907,0,0
127.4549,9.8931,0,0
127.6052,9.8955,0,0
127.7555,9.8979,0,0
127.9058,9.9003,0,0
128.0561,9.9027,0,0
128.2064,9.9051,0,0
128.3567,9.9075,0,0
128.5070,9.9099,0,0
128.6573,9.9123,0,0
128.8076,9.9147,0,0
128.9579,9.9171,0,0
129.1082,9.9195,0,0
129.2585,9.9219,0,0
129.4088,9.9243,0,0
129.5591,9.9267,0,0
129.7094,9.9291,0,0
129.8597,9.9315,0,0
130.0100,9.9338,0,0
130.1603,9.9362,0,0
130.3106,9.9386,0,0
130.4609,9.9410,0,0
130.6112,9.9433,0,0
130.7615,9.9457,0,0
130.9118,9.9481,0,0
131.0621,9.9504,0,0
131.2124,9.9528,0,0
131.3627,9.9552,0,0
131.5130,9.9575,0,0
131.6633,9.9599,0,0
131.8136,9.9622,0,0
131.9639,9.9646,0,0
132.1142,9.9669,0,0
132.2645,9.9693,0,0
132.4148,9.9716,0,0
132.5651,9.9740,0,0
132.7154,9.9763,0,0
132.8657,9.9787,0,0
133.0160,9.9810,0,0
133.1663,9.9833,0,0
133.3166,9.9857,0,0
133.4669,9.9880,0,0
133.6172,9.9903,0,0
133.7675,9.9927,0,0
133.9178,9.9950,0,0
134.0681,9.9973,0,0
134.2184,9.9996,0,0
134.3687,10.0019,0,0
134.5190,10.0043,0,0
134.6693,10.0066,0,0
134.8196,10.0089,0,0
134.9699,10.0112,0,0
135.1202,10.0135,0,0
135.2705,10.0158,0,0
135.4208,10.0181,0,0
135.5711,10.0204,0,0
135.7214,10.0227,0,0
135.8717,10.0250,0,0
136.0220,10.0273,0,0
136.1723,10.0296,0,0
136.3226,10.0319,0,0
136.4729,10.0342,0,0
136.6232,10.0365,0,0
136.7735,10.0388,0,0
136.9238,10.0411,0,0
137.0741,10.0433,0,0
137.2244,10.0456,0,0
137.3747,10.0479,0,0
137.5251,10.0502,0,0
137.6754,10.0524,0,0
137.8257,10.0547,0,0
137.9760,10.0570,0,0
138.1263,10.0593,0,0
138.2766,10.0615,0,0
138.4269,10.0638,0,0
138.5772,10.0661,0,0
138.7275,10.0683,0,0
138.8778,10.0706,0,0
139.0281,10.0728,0,0
139.1784,10.0751,0,0
139.3287,10.0773,0,0
139.4790,10.0796,0,0
139.6293,10.0818,0,0
139.7796,10.0841,0,0
139.9299,10.0863,0,0
140.0802,10.0886,0,0
140.2305,10.0908,0,0
140.3808,10.0931,0,0
140.5311,10.0953,0,0
140.6814,10.0975,0,0
140.8317,10.0998,0,0
140.9820,10.1020,0,0
141.1323,10.1042,0,0
141.2826,10.1065,0,0
141.4329,10.1087,0,0
141.5832,10.1109,0,0
141.7335,10.1131,0,0
141.8838,10.1153,0,0
142.0341,10.1176,0,0
142.1844,10.1198,0,0
142.3347,10.1220,0,0
142.4850,10.1242,0,0
142.6353,10.1264,0,0
142.7856,10.1286,0,0
142.9359,10.1308,0,0
143.0862,10.1330,0,0
143.2365,10.1353,0,0
143.3868,10.1375,0,0
143.5371,10.1397,0,0
143.6874,10.1419,0,0
143.8377,10.1441,0,0
143.9880,10.1462,0,0
144.1383,10.1484,0,0
144.2886,10.1506,0,0
144.4389,10.1528,0,0
144.5892,10.1550,0,0
144.7395,10.1572,0,0
144.8898,10.1594,0,0
145.0401,10.1616,0,0
145.1904,10.1637,0,0
145.3407,10.1659,0,0
145.4910,10.1681,0,0
145.6413,10.1703,0,0
145.7916,10.1724,0,0
145.9419,10.1746,0,0
146.0922,10.1768,0,0
146.2425,10.1790,0,0
146.3928,10.1811,0,0
146.5431,10.1833,0,0
146.6934,10.1854,0,0
146.8437,10.1876,0,0
146.9940,10.1898,0,0
147.1443,10.1919,0,0
147.2946,10.1941,0,0
147.4449,10.1962,0,0
147.5952,10.1984,0,0
147.7455,10.2005,0,0
147.8958,10.2027,0,0
148.0461,10.2048,0,0
148.1964,10.2070,0,0
148.3467,10.2091,0,0
148.4970,10.2113,0,0
148.6473,10.2134,0,0
148.7976,10.2155,0,0
148.9479,10.2177,0,0
149.0982,10.2198,0,0
149.2485,10.2220,0,0
149.3988,10.2241,0,0
149.5491,10.2262,0,0
149.6994,10.2283,0,0
149.8497,10.2305,0,0
150.0000,10.2326,0,0
